date,sales,state,week_of_year,month,quarter,year,day_of_week,is_holiday,lag_1w,lag_2w,lag_4w,roll_mean_4w,roll_std_4w,roll_mean_8w,roll_std_8w
2022-08-28,215670829.2,Alabama,34,8,3,2022,6,0,215153556.3,224323609.9,221654891.4,217167322.675,7486534.5820316,190460679.2,77218740.01968089
2022-09-04,178676923.6,Alabama,35,9,3,2022,6,0,215670829.2,215153556.3,207537233.1,215671307.125,6862787.81302026,217419532.85,6382785.915589322
2022-09-11,211016006.4,Alabama,36,9,3,2022,6,0,178676923.6,215670829.2,224323609.9,208456229.75,20293557.72769022,211402956.48749998,14184517.735971091
2022-09-18,213270227.9,Alabama,37,9,3,2022,6,0,211016006.4,178676923.6,215153556.3,205129328.875,17757543.76489286,211183716.9375,14173921.775283456
2022-09-25,215556915.6,Alabama,38,9,3,2022,6,0,213270227.9,211016006.4,215670829.2,204658496.77499998,17425015.08069953,210912909.72500002,14101567.808604378
2022-10-02,0.0,Alabama,39,10,4,2022,6,0,215556915.6,213270227.9,178676923.6,204630018.375,17401094.55424342,210150662.75,13593632.749397764
2022-10-09,415321940.5,Alabama,40,10,4,2022,6,0,0.0,215556915.6,211016006.4,159960787.475,106656637.25247769,184208508.6125,75655248.2445928
2022-10-16,204418180.9,Alabama,41,10,4,2022,6,0,415321940.5,0.0,213270227.9,211037271.0,169601856.5421963,208083299.9375,111682053.7250215
2022-10-23,198480434.6,Alabama,42,10,4,2022,6,0,204418180.9,415321940.5,215556915.6,208824259.24999997,169620759.14707622,206741378.01250002,111649455.50796495
2022-10-30,194245501.6,Alabama,43,10,4,2022,6,0,198480434.6,204418180.9,0.0,204555139.0,169609718.9598503,204592578.6875,111618467.35695982
2022-11-06,0.0,Alabama,44,11,4,2022,6,0,194245501.6,198480434.6,415321940.5,253116514.4,108217412.81015338,206538650.9375,111237146.30967455
2022-11-13,603672380.7,Alabama,45,11,4,2022,6,0,0.0,194245501.6,204418180.9,149286029.275,99611439.01266387,180161650.1375,132927540.56432338
2022-11-20,197053090.0,Alabama,46,11,4,2022,6,0,603672380.7,0.0,198480434.6,249099579.22500002,253865935.4531823,228961919.2375,201033596.39253855
2022-11-27,192420636.6,Alabama,47,11,4,2022,6,0,197053090.0,603672380.7,194245501.6,248742743.07500002,253961788.1102638,226648941.03750002,201316108.3843671
2022-12-04,0.0,Alabama,48,12,4,2022,6,0,192420636.6,197053090.0,0.0,248286526.82500002,254093924.41694814,250701520.6125,180819898.61372167
2022-12-11,209838487.5,Alabama,49,12,4,2022,6,0,0.0,192420636.6,603672380.7,248286526.82500002,254093924.41694814,198786278.05,186340962.69765934
2022-12-18,200415284.1,Alabama,50,12,4,2022,6,0,209838487.5,0.0,197053090.0,149828053.525,100156594.07818003,199463816.375,186374216.94467804
2022-12-25,200741723.9,Alabama,51,12,4,2022,6,1,200415284.1,209838487.5,192420636.6,150668602.05,100697679.13895465,199705672.5625,186374013.93357477
2023-01-01,184497797.3,Alabama,52,1,1,2023,6,1,200741723.9,200415284.1,0.0,152748873.875,101926186.9707561,200517700.35000002,186360977.02745724
2023-01-08,0.0,Alabama,1,1,1,2023,6,0,184497797.3,200741723.9,209838487.5,198873323.2,10531842.789376527,223579925.01250002,168568449.7676195
2023-01-15,185544784.3,Alabama,2,1,1,2023,6,0,0.0,184497797.3,200415284.1,146413701.325,97903141.38820101,148120877.425,91707937.72697987
2023-01-22,182246124.7,Alabama,3,1,1,2023,6,0,185544784.3,0.0,200741723.9,142696076.375,95419884.46256882,146682339.2125,90917586.8070658
2023-01-29,183105937.6,Alabama,4,1,1,2023,6,0,182246124.7,185544784.3,184497797.3,138072176.57500002,92058406.06379823,145410525.225,90255117.81253779
2023-02-05,205535418.6,Alabama,5,2,1,2023,6,0,183105937.6,182246124.7,0.0,137724211.64999998,91826770.66996063,168298767.425,68772559.1656498
2023-02-12,0.0,Alabama,6,2,1,2023,6,0,205535418.6,183105937.6,185544784.3,189108066.29999998,11040330.213253042,167760883.8125,68417165.30220439
2023-02-19,191443698.2,Alabama,7,2,1,2023,6,0,0.0,205535418.6,182246124.7,142721870.225,95756833.85453202,142708973.3,88497762.74228507
2023-02-26,199003416.0,Alabama,8,2,1,2023,6,0,191443698.2,0.0,183105937.6,145021263.6,97122971.32910474,141546720.0875,87684046.99452429
2023-03-05,0.0,Alabama,9,3,1,2023,6,0,199003416.0,191443698.2,205535418.6,148995633.2,99497173.50853612,143359922.425,88841447.8005615
2023-03-12,0.0,Alabama,10,3,1,2023,6,0,0.0,199003416.0,0.0,97611778.54999998,112754618.40265474,143359922.425,88841447.8005615
2023-03-19,210866566.7,Alabama,11,3,1,2023,6,0,0.0,0.0,191443698.2,97611778.54999998,112754618.40265474,120166824.38749999,99798916.64511602
2023-03-26,202214026.2,Alabama,12,3,1,2023,6,0,210866566.7,0.0,199003416.0,102467495.675,118418351.409864,123744379.6375,102809795.85102192
2023-04-02,0.0,Alabama,13,4,2,2023,6,0,202214026.2,210866566.7,0.0,103270148.225,119298403.57440668,126132890.71249999,104592426.55399296
2023-04-09,0.0,Alabama,14,4,2,2023,6,0,0.0,202214026.2,0.0,103270148.225,119298403.57440668,100440963.38749999,107504932.44122632
2023-04-16,203132040.5,Alabama,15,4,2,2023,6,0,0.0,0.0,210866566.7,103270148.225,119298403.57440668,100440963.38749999,107504932.44122632
2023-04-23,206852538.6,Alabama,16,4,2,2023,6,0,203132040.5,0.0,202214026.2,101336516.675,117013930.54164933,101902006.175,108987585.07365115
2023-04-30,211451722.7,Alabama,17,4,2,2023,6,0,206852538.6,203132040.5,0.0,102496144.775,118362099.54768345,102883146.5,110017067.0376024
2023-05-07,401783926.4,Alabama,18,5,2,2023,6,0,211451722.7,206852538.6,0.0,155359075.45,103628600.19808027,129314611.8375,107131094.79388136
2023-05-14,0.0,Alabama,19,5,2,2023,6,0,401783926.4,211451722.7,203132040.5,255805057.04999998,97378718.24264506,179537602.6375,129657773.94270845
2023-05-21,0.0,Alabama,20,5,2,2023,6,0,0.0,401783926.4,206852538.6,205022046.92499998,164107656.09826085,153179281.79999998,143114403.06824473
2023-05-28,0.0,Alabama,21,5,2,2023,6,0,0.0,0.0,211451722.7,153308912.27499998,193328446.10008788,127902528.525,150864318.76000783
2023-06-04,0.0,Alabama,22,6,2,2023,6,0,0.0,0.0,401783926.4,100445981.6,200891963.20000005,127902528.525,150864318.76000783
2023-06-11,0.0,Alabama,23,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,127902528.525,150864318.76000783
2023-06-18,0.0,Alabama,24,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,102511023.4625,153465700.1328351
2023-06-25,0.0,Alabama,25,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,76654456.13749999,150776518.34056103
2023-07-02,0.0,Alabama,26,7,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,50222990.8,142052069.4645982
2023-07-09,219573277.3,Alabama,27,7,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,0.0,Alabama,28,7,3,2023,6,0,219573277.3,0.0,0.0,54893319.325,109786638.65000017,27446659.6625,77630876.67309184
2023-07-23,0.0,Alabama,29,7,3,2023,6,0,0.0,219573277.3,0.0,54893319.325,109786638.65000017,27446659.6625,77630876.67309184
2023-07-30,0.0,Alabama,30,7,3,2023,6,0,0.0,0.0,0.0,54893319.325,109786638.65000017,27446659.6625,77630876.67309184
2023-08-06,186490147.6,Alabama,31,8,3,2023,6,0,0.0,0.0,219573277.3,54893319.325,109786638.65000017,27446659.6625,77630876.67309184
2023-08-13,0.0,Alabama,32,8,3,2023,6,0,186490147.6,0.0,0.0,46622536.9,93245073.8000002,50757928.1125,94400409.44670774
2023-08-20,0.0,Alabama,33,8,3,2023,6,0,0.0,186490147.6,0.0,46622536.9,93245073.8000002,50757928.1125,94400409.44670774
2023-08-27,0.0,Alabama,34,8,3,2023,6,0,0.0,0.0,0.0,46622536.9,93245073.8000002,50757928.1125,94400409.44670774
2023-09-03,0.0,Alabama,35,9,3,2023,6,0,0.0,0.0,186490147.6,46622536.9,93245073.8000002,50757928.1125,94400409.44670774
2023-09-10,202345731.9,Alabama,36,9,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,23311268.45,65934223.99621975
2023-09-17,0.0,Alabama,37,9,3,2023,6,0,202345731.9,0.0,0.0,50586432.975,101172865.95000018,48604484.9375,90097726.8792844
2023-09-24,0.0,Alabama,38,9,3,2023,6,0,0.0,202345731.9,0.0,50586432.975,101172865.95000018,48604484.9375,90097726.8792844
2023-10-01,0.0,Alabama,39,10,4,2023,6,0,0.0,0.0,0.0,50586432.975,101172865.95000018,48604484.9375,90097726.8792844
2023-10-08,0.0,Alabama,40,10,4,2023,6,0,0.0,0.0,202345731.9,50586432.975,101172865.95000018,25293216.4875,71540019.58532226
2023-10-15,0.0,Alabama,41,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,25293216.4875,71540019.58532226
2023-10-22,0.0,Alabama,42,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,25293216.4875,71540019.58532226
2023-10-29,0.0,Alabama,43,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,25293216.4875,71540019.58532226
2023-11-05,0.0,Alabama,44,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,25293216.4875,71540019.58532226
2023-11-12,0.0,Alabama,45,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,Alabama,46,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,0.0,Alabama,47,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,410905506.9,Alabama,48,12,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,Arizona,6,2,1,2019,6,0,0.0,0.0,109101594.6,27275398.65,54550797.300000004,,
2019-02-17,0.0,Arizona,7,2,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-02-24,0.0,Arizona,8,2,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-03-03,0.0,Arizona,9,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-03-10,0.0,Arizona,10,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,13637699.325,38573238.68996281
2019-03-17,115424158.7,Arizona,11,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,0.0,Arizona,12,3,1,2019,6,0,115424158.7,0.0,0.0,28856039.675,57712079.35,14428019.8375,40808602.66476112
2019-03-31,0.0,Arizona,13,3,1,2019,6,0,0.0,115424158.7,0.0,28856039.675,57712079.35,14428019.8375,40808602.66476112
2019-04-07,0.0,Arizona,14,4,2,2019,6,0,0.0,0.0,0.0,28856039.675,57712079.35,14428019.8375,40808602.66476112
2019-04-14,0.0,Arizona,15,4,2,2019,6,0,0.0,0.0,115424158.7,28856039.675,57712079.35,14428019.8375,40808602.66476112
2019-04-21,0.0,Arizona,16,4,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,14428019.8375,40808602.66476112
2019-04-28,0.0,Arizona,17,4,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,14428019.8375,40808602.66476112
2019-05-05,0.0,Arizona,18,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,14428019.8375,40808602.66476112
2019-05-12,0.0,Arizona,19,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,14428019.8375,40808602.66476112
2019-05-19,0.0,Arizona,20,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,0.0,Arizona,21,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,0.0,Arizona,22,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,Arizona,23,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,119877789.3,Arizona,24,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.0,Arizona,25,6,2,2019,6,0,119877789.3,0.0,0.0,29969447.325,59938894.65,14984723.6625,42383198.86384108
2019-06-30,0.0,Arizona,26,6,2,2019,6,0,0.0,119877789.3,0.0,29969447.325,59938894.65,14984723.6625,42383198.86384108
2019-07-07,0.0,Arizona,27,7,3,2019,6,0,0.0,0.0,0.0,29969447.325,59938894.65,14984723.6625,42383198.86384108
2019-07-14,0.0,Arizona,28,7,3,2019,6,0,0.0,0.0,119877789.3,29969447.325,59938894.65,14984723.6625,42383198.86384108
2019-07-21,0.0,Arizona,29,7,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,14984723.6625,42383198.86384108
2019-07-28,0.0,Arizona,30,7,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,14984723.6625,42383198.86384108
2019-08-04,0.0,Arizona,31,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,14984723.6625,42383198.86384108
2019-08-11,0.0,Arizona,32,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,14984723.6625,42383198.86384108
2019-08-18,110405117.1,Arizona,33,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0.0,Arizona,34,8,3,2019,6,0,110405117.1,0.0,0.0,27601279.275,55202558.55,13800639.6375,39034103.48955243
2019-09-01,0.0,Arizona,35,9,3,2019,6,0,0.0,110405117.1,0.0,27601279.275,55202558.55,13800639.6375,39034103.48955243
2019-09-08,0.0,Arizona,36,9,3,2019,6,0,0.0,0.0,0.0,27601279.275,55202558.55,13800639.6375,39034103.48955243
2019-09-15,0.0,Arizona,37,9,3,2019,6,0,0.0,0.0,110405117.1,27601279.275,55202558.55,13800639.6375,39034103.48955243
2019-09-22,0.0,Arizona,38,9,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,13800639.6375,39034103.48955243
2019-09-29,0.0,Arizona,39,9,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,13800639.6375,39034103.48955243
2019-10-06,0.0,Arizona,40,10,4,2019,6,0,0.0,0.0,0.0,0.0,0.0,13800639.6375,39034103.48955243
2019-10-13,237907994.6,Arizona,41,10,4,2019,6,0,0.0,0.0,0.0,0.0,0.0,13800639.6375,39034103.48955243
2019-10-20,116127753.8,Arizona,42,10,4,2019,6,0,237907994.6,0.0,0.0,59476998.65,118953997.3,29738499.325,84113178.14007626
2019-10-27,115216831.4,Arizona,43,10,4,2019,6,0,116127753.8,237907994.6,0.0,88508937.1,113652307.95565337,44254468.55,88170456.02053487
2019-11-03,0.0,Arizona,44,11,4,2019,6,0,115216831.4,116127753.8,0.0,117313144.95,97144722.66133694,58656572.475,89311684.86898936
2019-11-10,0.0,Arizona,45,11,4,2019,6,0,0.0,115216831.4,237907994.6,117313144.95,97144722.66133694,58656572.475,89311684.86898936
2019-11-17,116490977.0,Arizona,46,11,4,2019,6,0,0.0,0.0,116127753.8,57836146.3,66784464.67342888,58656572.475,89311684.86898936
2019-11-24,114640798.3,Arizona,47,11,4,2019,6,0,116490977.0,0.0,115216831.4,57926952.1,66890305.331160806,73217944.6,87866778.83990727
2019-12-01,0.0,Arizona,48,12,4,2019,6,0,114640798.3,116490977.0,0.0,57782943.825,66726271.61007217,87548044.3875,83457574.40910023
2019-12-08,0.0,Arizona,49,12,4,2019,6,0,0.0,114640798.3,0.0,57782943.825,66726271.61007217,87548044.3875,83457574.40910023
2019-12-15,110395320.6,Arizona,50,12,4,2019,6,0,0.0,0.0,116490977.0,57782943.825,66726271.61007217,57809545.0625,61803474.00672498
2019-12-22,117291973.5,Arizona,51,12,4,2019,6,0,110395320.6,0.0,114640798.3,56259029.724999994,64985448.99397176,57092990.9125,61059489.1593789
2019-12-29,108536780.4,Arizona,52,12,4,2019,6,0,117291973.5,110395320.6,0.0,56921823.525,65787936.7976037,57352383.675,61345423.52186865
2020-01-05,118349205.6,Arizona,1,1,1,2020,6,0,108536780.4,117291973.5,0.0,84056018.625,56163776.84698537,70919481.225,58798498.98107228
2020-01-12,123994824.2,Arizona,2,1,1,2020,6,0,118349205.6,108536780.4,110395320.6,113643320.025,4901845.857501097,85713131.925,53009478.270786025
2020-01-19,110294021.9,Arizona,3,1,1,2020,6,0,123994824.2,118349205.6,117291973.5,117043195.925,6388839.026269185,86651112.825,53693850.747167274
2020-01-26,109185129.2,Arizona,4,1,1,2020,6,0,110294021.9,123994824.2,108536780.4,115293708.025,7204128.917957785,86107765.775,53391291.56495584
2020-02-02,115328264.3,Arizona,5,2,1,2020,6,0,109185129.2,110294021.9,118349205.6,115455795.225,7005997.32823723,99755906.92500001,40676868.51604895
2020-02-09,135907143.5,Arizona,6,2,1,2020,6,0,115328264.3,109185129.2,123994824.2,114700559.89999999,6748207.530990826,114171939.9625,5489401.546651518
2020-02-16,110562941.7,Arizona,7,2,1,2020,6,0,135907143.5,115328264.3,110294021.9,117678639.725,12442868.318481479,117360917.825,9163080.314344402
2020-02-23,110993229.1,Arizona,8,2,1,2020,6,0,110562941.7,135907143.5,109185129.2,117745869.675,12390284.022439834,116519788.85000001,9473889.142459814
2020-03-01,0.0,Arizona,9,3,1,2020,6,0,110993229.1,110562941.7,115328264.3,118197894.65,12000721.997903872,116826844.9375,9214446.728727574
2020-03-08,134864796.6,Arizona,10,3,1,2020,6,0,0.0,110993229.1,135907143.5,89365828.575,60743744.17761638,102033194.2375,42240331.9579268
2020-03-15,139557887.4,Arizona,11,3,1,2020,6,0,134864796.6,0.0,110562941.7,89105241.85,60479191.58623642,103391940.7875,43211359.110098764
2020-03-22,135979843.4,Arizona,12,3,1,2020,6,0,139557887.4,134864796.6,110993229.1,96353978.275,65442233.269448735,107049923.975,45077458.946775824
2020-03-29,119847336.0,Arizona,13,3,1,2020,6,0,135979843.4,139557887.4,0.0,102600631.85,68429712.07626605,110399263.25,46239249.999539636
2020-04-05,0.0,Arizona,14,4,2,2020,6,0,119847336.0,135979843.4,134864796.6,132562465.85,8709949.214666154,110964147.2125,46335570.970058285
2020-04-12,132505937.3,Arizona,15,4,2,2020,6,0,0.0,119847336.0,139557887.4,98846266.7,66452910.47257038,93975754.275,59053173.26160635
2020-04-19,125902822.2,Arizona,16,4,2,2020,6,0,132505937.3,0.0,135979843.4,97083279.175,65092428.63204336,96718628.725,60427281.257412806
2020-04-26,127294783.0,Arizona,17,4,2,2020,6,0,125902822.2,132505937.3,119847336.0,94564023.875,63254274.05387174,98582327.86250001,61155960.08596925
2020-05-03,109641290.9,Arizona,18,5,2,2020,6,0,127294783.0,125902822.2,0.0,96425885.625,64346717.50869422,114494175.73750001,46691685.81406118
2020-05-10,270116093.2,Arizona,19,5,2,2020,6,0,109641290.9,127294783.0,132505937.3,123836208.35,9880831.828906598,111341237.525,45965600.19819261
2020-05-17,130942704.6,Arizona,20,5,2,2020,6,0,270116093.2,109641290.9,125902822.2,158238747.325,75014208.14941354,127661013.25,72774062.9205949
2020-05-24,131535234.9,Arizona,21,5,2,2020,6,0,130942704.6,270116093.2,127294783.0,159498717.925,74329236.20387559,127031370.89999999,72713571.73864327
2020-05-31,131413795.1,Arizona,22,5,2,2020,6,0,131535234.9,130942704.6,109641290.9,160558830.9,73744770.80695589,128492358.2625,72666010.09888102
2020-06-07,0.0,Arizona,23,6,2,2020,6,0,131413795.1,131535234.9,270116093.2,166001956.95000002,69409894.61514905,144919082.64999998,51132871.21991726
2020-06-14,398123815.59999996,Arizona,24,6,2,2020,6,0,0.0,131413795.1,130942704.6,98472933.65,65649119.832121104,128355840.4875,72658418.09995675
2020-06-21,134529099.4,Arizona,25,6,2,2020,6,0,398123815.59999996,0.0,131535234.9,165268211.39999998,167151976.07094505,162383464.6625,119797704.17972845
2020-06-28,135096231.1,Arizona,26,6,2,2020,6,0,134529099.4,398123815.59999996,131413795.1,166016677.52499998,166957167.97041416,163287754.2125,119521987.01122417
2020-07-05,0.0,Arizona,27,7,3,2020,6,0,135096231.1,134529099.4,0.0,166937286.52499998,166712739.22667366,166469621.73749998,118221560.97506598
2020-07-12,138359362.8,Arizona,28,7,3,2020,6,0,0.0,135096231.1,398123815.59999996,166937286.52499998,166712739.22667366,132705110.08749999,122872505.52315503
2020-07-19,135991552.6,Arizona,29,7,3,2020,6,0,138359362.8,0.0,134529099.4,101996173.32499999,68018394.63323611,133632192.36249998,122885287.35778737
2020-07-26,132190420.9,Arizona,30,7,3,2020,6,0,135991552.6,138359362.8,135096231.1,102361786.625,68255075.18653116,134189232.07499999,122884524.1606015
2020-08-02,0.0,Arizona,31,8,3,2020,6,0,132190420.9,135991552.6,0.0,101635334.07499999,67804519.27060197,134286310.29999998,122882325.09745663
2020-08-09,127985444.2,Arizona,32,8,3,2020,6,0,0.0,132190420.9,138359362.8,101635334.07499999,67804519.27060197,134286310.29999998,122882325.09745663
2020-08-16,270271800.1,Arizona,33,8,3,2020,6,0,127985444.2,0.0,135991552.6,99041854.42499998,66108819.30972461,100519013.875,62115204.02486155
2020-08-23,135396922.1,Arizona,34,8,3,2020,6,0,270271800.1,127985444.2,132190420.9,132611916.29999998,110389833.250247,117486851.4625,86490422.60101713
2020-08-30,135895402.9,Arizona,35,8,3,2020,6,0,135396922.1,270271800.1,0.0,133413541.6,110397394.35557258,117524437.8375,86499233.26584685
2020-09-06,111821589.7,Arizona,36,9,3,2020,6,0,135895402.9,135396922.1,127985444.2,167387392.325,68684909.70224978,134511363.2,72300835.09811498
2020-09-13,272143295.2,Arizona,37,9,3,2020,6,0,111821589.7,135895402.9,270271800.1,163346428.7,72163189.64601362,131194141.56250001,72706712.53803092
2020-09-20,130208124.9,Arizona,38,9,3,2020,6,0,272143295.2,111821589.7,135396922.1,163814302.47499996,73087676.36059478,148213109.3875,88261259.07008189
2020-09-27,127220753.8,Arizona,39,9,3,2020,6,0,130208124.9,272143295.2,135895402.9,162517103.17499995,73802714.6454258,147965322.3875,88315433.6142423
2020-10-04,0.0,Arizona,40,10,4,2020,6,0,127220753.8,130208124.9,111821589.7,160348440.89999998,74964051.4658427,163867916.61249998,66666302.44655211
2020-10-11,136028524.5,Arizona,41,10,4,2020,6,0,0.0,127220753.8,272143295.2,132393043.47499996,111189893.52669841,147869736.08749998,88340557.90831755
2020-10-18,130530705.5,Arizona,42,10,4,2020,6,0,136028524.5,0.0,130208124.9,98364350.79999997,65678137.99593549,131089326.63749999,73225357.71529682
2020-10-25,125675791.7,Arizona,43,10,4,2020,6,0,130530705.5,136028524.5,127220753.8,98444995.94999996,65730449.16686366,130481049.5625,73204671.7465483
2020-11-01,0.0,Arizona,44,11,4,2020,6,0,125675791.7,130530705.5,0.0,98058755.42499997,65509162.49756394,129203598.1625,73185857.3213882
2020-11-08,0.0,Arizona,45,11,4,2020,6,0,0.0,125675791.7,136028524.5,98058755.42499997,65509162.49756394,115225899.44999999,86455285.76142955
2020-11-15,256888344.7,Arizona,46,11,4,2020,6,0,0.0,0.0,130530705.5,64051624.29999997,73986997.49702884,81207987.55,67313559.69049753
2020-11-22,126324974.6,Arizona,47,11,4,2020,6,0,256888344.7,0.0,125675791.7,95641034.09999996,122742544.44060043,97043015.025,91162646.55971755
